model,day,hour,pv_kw,temp_outdoor,n_home,battery_soc,ev_soc,cumulative_import_kwh,cumulative_export_kwh,step_bill_vnd,total_bill_vnd,comfort_score,wm_remaining,dw_remaining,action_battery,action_ac_living,action_ac_master,action_ac_bed2,action_ev,action_wm,action_dw,reward,temp_living,temp_master,temp_bed2
Hybrid,7,11,0.0,30.5,0,0.1,0.2582470774650574,0.0,31.14599061012268,0.0,0.0,100.0,0,0,-1.0,-0.6609294414520264,0.09562558680772781,-0.47090086340904236,-1.0,-1.0,-1.0,-1.0296169519424438,25.58757972717285,23.11490249633789,25.15877914428711
Hybrid,7,12,0.0,31.535533905932738,0,0.1,0.2582470774650574,0.0,31.598453998565674,0.0,0.0,89.57456970214844,0,0,-1.0,0.246369406580925,0.04205355793237686,-0.26074591279029846,-1.0,-1.0,-1.0,-1.083807349205017,24.936004638671875,22.914913177490234,25.057201385498047
Hybrid,7,13,0.0,32.33012701892219,0,0.1,0.2582470774650574,0.0,31.998323917388916,0.0,0.0,88.14307403564453,0,0,-1.0,0.09380237758159637,0.2278192937374115,-0.1290733814239502,-1.0,-1.0,-1.0,-1.1440187692642212,24.581615447998047,22.62861442565918,24.9135684967041
Hybrid,7,14,0.0,32.829629131445344,0,0.1,0.2582470774650574,0.0,32.174535036087036,0.0,0.0,86.68453979492188,0,0,-1.0,0.1788453906774521,0.31180691719055176,0.02217632159590721,-1.0,-1.0,-1.0,-1.211314082145691,24.227569580078125,22.3369083404541,24.68299674987793
Hybrid,7,15,0.0,33.0,0,0.1,0.2582470774650574,0.0,32.26101517677307,0.0,0.0,84.86954498291016,0,0,-1.0,0.10186390578746796,0.42930856347084045,0.179348886013031,-1.0,-1.0,-1.0,-1.2870211601257324,24.002948760986328,21.973909378051758,24.335350036621094
Hybrid,7,16,0.0,32.829629131445344,0,0.1,0.2582470774650574,0.058511972427368164,32.26101517677307,116.08775329589844,116.08775329589844,82.86090087890625,0,0,-1.0,0.1298091858625412,0.4873008728027344,0.32645416259765625,-1.0,-1.0,-1.0,-1.4308665189743042,23.755807876586914,21.572179794311523,23.85832405090332
Hybrid,7,17,0.0,32.33012701892219,0,0.1,0.2582470774650574,0.08288908004760742,32.26101517677307,48.36418151855469,164.45193481445312,80.58552551269531,0,0,-1.0,0.01966254413127899,0.5308681130409241,0.4131268858909607,-1.0,-1.0,-1.0,-1.4950634336471558,23.593576431274414,21.11710548400879,23.292377471923828
Hybrid,7,18,0.0,31.535533905932738,2,0.1,0.2582470774650574,0.7489705085754395,32.26101517677307,1321.5055541992188,1485.9574890136719,54.87652587890625,0,0,-1.0,1.0,-0.3118915259838104,1.0,-1.0,-1.0,-1.0,-2.619602475404739,22.387771606445312,21.470840454101562,22.1166934967041
Hybrid,7,19,0.0,30.5,2,0.1,0.2582470774650574,1.7023530006408691,32.26101517677307,1891.5108642578125,3377.4683532714844,42.50786590576172,0,0,-1.0,1.0,0.07117650657892227,1.0,-1.0,-1.0,-1.0,-5.9054073791503905,21.198993682861328,21.302579879760742,20.95502471923828
Hybrid,7,20,0.0,29.294095225512606,2,0.1,0.2582470774650574,3.02618408203125,32.26101517677307,2626.4808654785156,6003.94921875,40.0,0,0,-1.0,1.0,0.565107524394989,1.0,-1.0,-1.0,-1.0,-12.134326004981995,20.008502960205078,20.536624908447266,19.78893280029297
Hybrid,7,21,0.0,28.0,2,0.1,0.2582470774650574,3.02618408203125,33.06419920921326,0.0,6003.94921875,40.0,0,0,-1.0,-1.0,0.7329803109169006,0.49416160583496094,-1.0,-1.0,-1.0,-6.865617513656616,20.807653427124023,19.54998207092285,19.115877151489258
Hybrid,7,22,0.0,26.705904774487397,2,0.1,0.2582470774650574,3.02618408203125,34.824015617370605,0.0,6003.94921875,40.0,0,0,-1.0,-0.053349390625953674,-1.0,-0.7129339575767517,-1.0,-0.9890002012252808,-1.0,-21.40813708305359,20.45082664489746,20.265573501586914,19.587814331054688
Hybrid,7,23,0.0,25.5,2,0.1,0.2582470774650574,3.02618408203125,37.674015522003174,0.0,6003.94921875,40.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5094383358955383,-0.2804950773715973,-443.7709288597107,20.95574378967285,20.789016723632812,20.179033279418945
Hybrid,8,0,0.0,24.464466094067262,2,0.18421050906181335,0.44314679503440857,0.0,2.3499999046325684,0.0,0.0,100.0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.7180928967215798,24.946447372436523,24.946447372436523,24.946447372436523
Hybrid,8,1,0.0,23.669872981077805,2,0.1,0.44314679503440857,0.0,4.699999809265137,0.0,0.0,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.7392901182174683,24.818790435791016,24.818790435791016,24.818790435791016
Hybrid,8,2,0.0,23.17037086855466,2,0.1,0.44314679503440857,0.0,7.549999713897705,0.0,0.0,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-2.0871481895446777,24.653947830200195,24.653947830200195,24.653947830200195
Hybrid,8,3,0.0,23.0,2,0.1,0.44314679503440857,0.0,10.399999618530273,0.0,0.0,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-2.6089353561401367,24.48855209350586,24.48855209350586,24.48855209350586
Hybrid,8,4,0.0,23.17037086855466,2,0.1,0.44314679503440857,0.0,13.249999523162842,0.0,0.0,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-3.4785802364349365,24.356733322143555,24.356733322143555,24.356733322143555
Hybrid,8,5,0.0,23.66987298107781,2,0.1,0.44314679503440857,0.0,16.09999942779541,0.0,0.0,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-5.217870712280273,24.288047790527344,24.288047790527344,24.288047790527344
Hybrid,8,6,0.0,24.464466094067262,2,0.1,0.44314679503440857,0.0,18.94999933242798,0.0,0.0,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-10.435741424560547,24.305688858032227,24.305688858032227,24.305688858032227
