model,day,hour,pv_kw,temp_outdoor,n_home,battery_soc,ev_soc,cumulative_import_kwh,cumulative_export_kwh,step_bill_vnd,total_bill_vnd,comfort_score,wm_remaining,dw_remaining,action_battery,action_ac_living,action_ac_master,action_ac_bed2,action_ev,action_wm,action_dw,reward,temp_living,temp_master,temp_bed2
PPO,8,14,0.0,32.829629131445344,0,0.1,1.0,13.095632076263428,25.52815306186676,0.0,25981.73403930664,74.07243347167969,0,0,-1.0,-0.7311269044876099,-1.0,-0.896629273891449,-1.0,-0.003956126980483532,-0.5303154587745667,-0.0,26.811580657958984,27.647581100463867,27.537931442260742
PPO,8,15,0.0,33.0,0,0.1,1.0,13.095632076263428,28.069902777671814,0.0,25981.73403930664,58.43235397338867,0,0,-1.0,-0.7673521041870117,-1.0,-0.8487951159477234,-1.0,0.02514619752764702,-0.5176881551742554,-0.0,27.197772979736328,28.182823181152344,27.932933807373047
PPO,8,16,0.0,32.829629131445344,0,0.1,1.0,13.095632076263428,30.66899263858795,0.0,25981.73403930664,52.49967575073242,0,0,-1.0,-0.8291792273521423,-1.0,-0.839821457862854,-1.0,0.07302208244800568,-0.4850735664367676,-0.0,27.590137481689453,28.647502899169922,28.26242446899414
PPO,8,17,0.0,32.33012701892219,0,0.1,1.0,13.095632076263428,33.38345444202423,0.0,25981.73403930664,47.318336486816406,0,0,-1.0,-0.9259220957756042,-1.0,-0.8770796656608582,-1.0,0.14653533697128296,-0.4271255135536194,-0.0,27.99005889892578,29.015766143798828,28.546274185180664
PPO,8,18,0.0,31.535533905932738,2,0.1,1.0,13.095632076263428,36.2334543466568,0.0,25981.73403930664,44.05097198486328,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.35735654830932617,-0.14584767818450928,-3.8079663515090942,28.344606399536133,29.267742156982422,28.845199584960938
PPO,8,19,0.0,30.5,2,0.1,1.0,13.095632076263428,39.08345425128937,0.0,25981.73403930664,42.19926452636719,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5688433647155762,0.010334588587284088,-4.434056520462036,28.56014633178711,29.390968322753906,29.010679244995117
PPO,8,20,0.0,29.294095225512606,2,0.1,1.0,13.095632076263428,41.933454155921936,0.0,25981.73403930664,41.83229064941406,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9279917478561401,0.2777305543422699,-4.668456554412842,28.633541107177734,29.38128089904785,29.039020538330078
PPO,8,21,0.0,28.0,2,0.1,1.0,13.095632076263428,44.783454060554504,0.0,25981.73403930664,42.473472595214844,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.6347059011459351,-4.4654860496521,28.570186614990234,29.243152618408203,28.935117721557617
PPO,8,22,0.0,26.705904774487397,2,0.1,1.0,13.095632076263428,46.18640494346619,0.0,25981.73403930664,44.573089599609375,0,0,-1.0,-1.0,-1.0,-1.0,-0.5865573883056641,1.0,0.976007342338562,-10.889438390731812,28.383758544921875,28.98942756652832,28.712196350097656
PPO,8,23,0.0,25.5,2,0.1,1.0,13.615402221679688,46.18640494346619,1031.2239685058594,27012.9580078125,49.36578369140625,0,0,-1.0,-1.0,-1.0,-1.0,-0.03720854967832565,1.0,1.0,-9.141613461494446,28.095382690429688,28.640483856201172,28.390975952148438
PPO,9,0,0.0,24.464466094067262,2,0.18421050906181335,0.4459512233734131,4.650000095367432,0.0,9225.600189208984,9225.600189208984,100.0,1,0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-6.312646221420982,24.946447372436523,24.946447372436523,24.946447372436523
PPO,9,1,0.0,23.669872981077805,2,0.1,0.620951235294342,9.300000190734863,0.0,9225.600189208984,18451.20037841797,100.0,0,0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-5.261701735973358,24.818790435791016,24.818790435791016,24.818790435791016
PPO,9,2,0.0,23.17037086855466,2,0.1,0.7559542059898376,11.850118637084961,0.0,5059.434997558594,23510.635375976562,100.0,0,0,-1.0,-1.0,-1.0,-1.0,0.5428909063339233,1.0,1.0,-2.7372093287706374,24.653947830200195,24.653947830200195,24.653947830200195
PPO,9,3,0.0,23.0,2,0.1,0.8682052493095398,13.490159511566162,0.0,3253.841094970703,26764.476470947266,100.0,0,0,-1.0,-1.0,-1.0,-1.0,0.28286877274513245,1.0,1.0,-1.6395568560436369,24.48855209350586,24.48855209350586,24.48855209350586
PPO,9,4,0.0,23.17037086855466,2,0.1,0.9482271671295166,13.84103512763977,0.0,696.1372222900391,27460.613693237305,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-0.08546409755945206,1.0,1.0,-0.3480686111450195,24.356733322143555,24.356733322143555,24.356733322143555
PPO,9,5,0.0,23.66987298107781,2,0.1,0.994012176990509,13.84103512763977,1.0185991525650024,0.0,27460.613693237305,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-0.47674259543418884,1.0,1.0,-0.0,24.288047790527344,24.288047790527344,24.288047790527344
PPO,9,6,0.0,24.464466094067262,2,0.1,1.0,13.84103512763977,3.321372151374817,0.0,27460.613693237305,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-0.8436494469642639,1.0,0.9083544015884399,-0.0,24.305688858032227,24.305688858032227,24.305688858032227
PPO,9,7,0.0,25.5,2,0.1,1.0,13.84103512763977,6.171372056007385,0.0,27460.613693237305,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.6897141933441162,-0.0,24.425119400024414,24.425119400024414,24.425119400024414
PPO,9,8,0.0,26.705904774487397,0,0.1,1.0,13.84103512763977,9.021371960639954,0.0,27460.613693237305,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7178878784179688,0.08446771651506424,-0.0,24.6531982421875,24.6531982421875,24.6531982421875
PPO,9,9,0.0,28.0,0,0.1,1.0,13.84103512763977,11.871371865272522,0.0,27460.613693237305,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37134698033332825,-0.18858322501182556,-0.0,24.987878799438477,24.987878799438477,24.987878799438477
PPO,9,10,0.0,29.294095225512603,0,0.1,1.0,13.84103512763977,14.72137176990509,0.0,27460.613693237305,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16336725652217865,-0.3543393909931183,-0.0,25.418500900268555,25.418500900268555,25.418500900268555
PPO,9,11,0.0,30.5,0,0.1,1.0,13.84103512763977,17.4507817029953,0.0,27460.613693237305,100.0,0,0,-1.0,-0.8794098496437073,-1.0,-1.0,-1.0,0.05131537839770317,-0.4431684613227844,-0.0,25.806060791015625,25.926651000976562,25.926651000976562
PPO,9,12,0.0,31.535533905932738,0,0.1,1.0,13.84103512763977,20.036718726158142,0.0,27460.613693237305,100.0,0,0,-1.0,-0.7359370589256287,-1.0,-1.0,-1.0,-0.002442645840346813,-0.49310436844825745,-0.0,26.114944458007812,26.487539291381836,26.487539291381836
PPO,9,13,0.0,32.33012701892219,0,0.1,1.0,13.84103512763977,22.588423132896423,0.0,27460.613693237305,79.31690216064453,0,0,-1.0,-0.7051934003829956,-1.0,-0.9930220246315002,-1.0,-0.01700275018811226,-0.521431028842926,-0.0,26.4416561126709,27.07179832458496,27.064821243286133
PPO,9,14,0.0,32.829629131445344,0,0.1,1.0,13.84103512763977,25.117864727973938,0.0,27460.613693237305,74.07243347167969,0,0,-1.0,-0.7311269044876099,-1.0,-0.896629273891449,-1.0,-0.003956126980483532,-0.5303154587745667,-0.0,26.811580657958984,27.647581100463867,27.537931442260742
PPO,9,15,0.0,33.0,0,0.1,1.0,13.84103512763977,27.65961444377899,0.0,27460.613693237305,58.43235397338867,0,0,-1.0,-0.7673521041870117,-1.0,-0.8487951159477234,-1.0,0.02514619752764702,-0.5176881551742554,-0.0,27.197772979736328,28.182823181152344,27.932933807373047
PPO,9,16,0.0,32.829629131445344,0,0.1,1.0,13.84103512763977,30.25870430469513,0.0,27460.613693237305,52.49967575073242,0,0,-1.0,-0.8291792273521423,-1.0,-0.839821457862854,-1.0,0.07302208244800568,-0.4850735664367676,-0.0,27.590137481689453,28.647502899169922,28.26242446899414
PPO,9,17,0.0,32.33012701892219,0,0.1,1.0,13.84103512763977,32.97316610813141,0.0,27460.613693237305,47.318336486816406,0,0,-1.0,-0.9259220957756042,-1.0,-0.8770796656608582,-1.0,0.14653533697128296,-0.4271255135536194,-0.0,27.99005889892578,29.015766143798828,28.546274185180664
PPO,9,18,0.0,31.535533905932738,2,0.1,1.0,13.84103512763977,35.82316601276398,0.0,27460.613693237305,44.05097198486328,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.35735654830932617,-0.14584767818450928,-3.8079663515090942,28.344606399536133,29.267742156982422,28.845199584960938
PPO,9,19,0.0,30.5,2,0.1,1.0,13.84103512763977,38.673165917396545,0.0,27460.613693237305,42.19926452636719,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5688433647155762,0.010334588587284088,-4.434056520462036,28.56014633178711,29.390968322753906,29.010679244995117
PPO,9,20,0.0,29.294095225512606,2,0.1,1.0,13.84103512763977,41.523165822029114,0.0,27460.613693237305,41.83229064941406,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9279917478561401,0.2777305543422699,-4.668456554412842,28.633541107177734,29.38128089904785,29.039020538330078
PPO,9,21,0.0,28.0,2,0.1,1.0,13.84103512763977,44.37316572666168,0.0,27460.613693237305,42.473472595214844,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.6347059011459351,-4.4654860496521,28.570186614990234,29.243152618408203,28.935117721557617
PPO,9,22,0.0,26.705904774487397,2,0.1,1.0,13.84103512763977,45.776116609573364,0.0,27460.613693237305,44.573089599609375,0,0,-1.0,-1.0,-1.0,-1.0,-0.5865573883056641,1.0,0.976007342338562,-10.889438390731812,28.383758544921875,28.98942756652832,28.712196350097656
PPO,9,23,0.0,25.5,2,0.1,1.0,14.36080527305603,45.776116609573364,1031.2239685058594,28491.837661743164,49.36578369140625,0,0,-1.0,-1.0,-1.0,-1.0,-0.03720854967832565,1.0,1.0,-9.141613461494446,28.095382690429688,28.640483856201172,28.390975952148438
PPO,10,0,0.0,24.464466094067262,2,0.18421050906181335,0.6560796499252319,5.84999942779541,0.0,11606.398864746094,11606.398864746094,100.0,1,0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-6.455451637766578,24.946447372436523,24.946447372436523,24.946447372436523
PPO,10,1,0.0,23.669872981077805,2,0.1,0.8310796618461609,10.499999523162842,0.0,9225.600189208984,20831.999053955078,100.0,0,0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-4.6523835056722165,24.818790435791016,24.818790435791016,24.818790435791016
PPO,10,2,0.0,23.17037086855466,2,0.1,0.9352429509162903,11.81653118133545,0.0,2611.998809814453,23443.99786376953,100.0,0,0,-1.0,-1.0,-1.0,-1.0,0.19043749570846558,1.0,1.0,-1.3059994049072265,24.653947830200195,24.653947830200195,24.653947830200195
PPO,10,3,0.0,23.0,2,0.1,1.0,12.4621901512146,0.0,1280.9873962402344,24724.985260009766,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-0.0012403056025505066,1.0,1.0,-0.6404936981201171,24.48855209350586,24.48855209350586,24.48855209350586
PPO,10,4,0.0,23.17037086855466,2,0.1,1.0,12.4621901512146,0.2889261245727539,0.0,24724.985260009766,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-0.26826468110084534,1.0,1.0,-0.0,24.356733322143555,24.356733322143555,24.356733322143555
PPO,10,5,0.0,23.66987298107781,2,0.1,1.0,12.4621901512146,1.5141392946243286,0.0,24724.985260009766,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-0.5357751846313477,1.0,1.0,-0.0,24.288047790527344,24.288047790527344,24.288047790527344
PPO,10,6,0.0,24.464466094067262,2,0.1,1.0,12.4621901512146,3.8358346223831177,0.0,24724.985260009766,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-0.8490557670593262,1.0,0.9066261053085327,-0.0,24.305688858032227,24.305688858032227,24.305688858032227
PPO,10,7,0.0,25.5,2,0.1,1.0,12.4621901512146,6.685834527015686,0.0,24724.985260009766,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.6897141933441162,-0.0,24.425119400024414,24.425119400024414,24.425119400024414
PPO,10,8,0.0,26.705904774487397,0,0.1,1.0,12.4621901512146,9.535834431648254,0.0,24724.985260009766,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7178878784179688,0.08446771651506424,-0.0,24.6531982421875,24.6531982421875,24.6531982421875
PPO,10,9,0.0,28.0,0,0.1,1.0,12.4621901512146,12.385834336280823,0.0,24724.985260009766,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37134698033332825,-0.18858322501182556,-0.0,24.987878799438477,24.987878799438477,24.987878799438477
PPO,10,10,0.0,29.294095225512603,0,0.1,1.0,12.4621901512146,15.235834240913391,0.0,24724.985260009766,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16336725652217865,-0.3543393909931183,-0.0,25.418500900268555,25.418500900268555,25.418500900268555
PPO,10,11,0.0,30.5,0,0.1,1.0,12.4621901512146,17.9652441740036,0.0,24724.985260009766,100.0,0,0,-1.0,-0.8794098496437073,-1.0,-1.0,-1.0,0.05131537839770317,-0.4431684613227844,-0.0,25.806060791015625,25.926651000976562,25.926651000976562
PPO,10,12,0.0,31.535533905932738,0,0.1,1.0,12.4621901512146,20.551181197166443,0.0,24724.985260009766,100.0,0,0,-1.0,-0.7359370589256287,-1.0,-1.0,-1.0,-0.002442645840346813,-0.49310436844825745,-0.0,26.114944458007812,26.487539291381836,26.487539291381836
PPO,10,13,0.0,32.33012701892219,0,0.1,1.0,12.4621901512146,23.102885603904724,0.0,24724.985260009766,79.31690216064453,0,0,-1.0,-0.7051934003829956,-1.0,-0.9930220246315002,-1.0,-0.01700275018811226,-0.521431028842926,-0.0,26.4416561126709,27.07179832458496,27.064821243286133
PPO,10,14,0.0,32.829629131445344,0,0.1,1.0,12.4621901512146,25.63232719898224,0.0,24724.985260009766,74.07243347167969,0,0,-1.0,-0.7311269044876099,-1.0,-0.896629273891449,-1.0,-0.003956126980483532,-0.5303154587745667,-0.0,26.811580657958984,27.647581100463867,27.537931442260742
PPO,10,15,0.0,33.0,0,0.1,1.0,12.4621901512146,28.174076914787292,0.0,24724.985260009766,58.43235397338867,0,0,-1.0,-0.7673521041870117,-1.0,-0.8487951159477234,-1.0,0.02514619752764702,-0.5176881551742554,-0.0,27.197772979736328,28.182823181152344,27.932933807373047
PPO,10,16,0.0,32.829629131445344,0,0.1,1.0,12.4621901512146,30.77316677570343,0.0,24724.985260009766,52.49967575073242,0,0,-1.0,-0.8291792273521423,-1.0,-0.839821457862854,-1.0,0.07302208244800568,-0.4850735664367676,-0.0,27.590137481689453,28.647502899169922,28.26242446899414
PPO,10,17,0.0,32.33012701892219,0,0.1,1.0,12.4621901512146,33.48762857913971,0.0,24724.985260009766,47.318336486816406,0,0,-1.0,-0.9259220957756042,-1.0,-0.8770796656608582,-1.0,0.14653533697128296,-0.4271255135536194,-0.0,27.99005889892578,29.015766143798828,28.546274185180664
PPO,10,18,0.0,31.535533905932738,2,0.1,1.0,12.4621901512146,36.33762848377228,0.0,24724.985260009766,44.05097198486328,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.35735654830932617,-0.14584767818450928,-3.8079663515090942,28.344606399536133,29.267742156982422,28.845199584960938
PPO,10,19,0.0,30.5,2,0.1,1.0,12.4621901512146,39.187628388404846,0.0,24724.985260009766,42.19926452636719,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5688433647155762,0.010334588587284088,-4.434056520462036,28.56014633178711,29.390968322753906,29.010679244995117
PPO,10,20,0.0,29.294095225512606,2,0.1,1.0,12.4621901512146,42.037628293037415,0.0,24724.985260009766,41.83229064941406,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9279917478561401,0.2777305543422699,-4.668456554412842,28.633541107177734,29.38128089904785,29.039020538330078
PPO,10,21,0.0,28.0,2,0.1,1.0,12.4621901512146,44.88762819766998,0.0,24724.985260009766,42.473472595214844,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.6347059011459351,-4.4654860496521,28.570186614990234,29.243152618408203,28.935117721557617
PPO,10,22,0.0,26.705904774487397,2,0.1,1.0,12.4621901512146,46.290579080581665,0.0,24724.985260009766,44.573089599609375,0,0,-1.0,-1.0,-1.0,-1.0,-0.5865573883056641,1.0,0.976007342338562,-10.889438390731812,28.383758544921875,28.98942756652832,28.712196350097656
PPO,10,23,0.0,25.5,2,0.1,1.0,12.98196029663086,46.290579080581665,1031.2239685058594,25756.209228515625,49.36578369140625,0,0,-1.0,-1.0,-1.0,-1.0,-0.03720854967832565,1.0,1.0,-9.141613461494446,28.095382690429688,28.640483856201172,28.390975952148438
PPO,11,0,0.0,24.464466094067262,2,0.18421050906181335,0.6654844284057617,5.84999942779541,0.0,11606.398864746094,11606.398864746094,100.0,1,0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-6.423311740420082,24.946447372436523,24.946447372436523,24.946447372436523
PPO,11,1,0.0,23.669872981077805,2,0.1,0.8404844403266907,10.499999523162842,0.0,9225.600189208984,20831.999053955078,100.0,0,0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-4.6423175850212575,24.818790435791016,24.818790435791016,24.818790435791016
PPO,11,2,0.0,23.17037086855466,2,0.1,0.9432979822158813,11.762542247772217,0.0,2504.884765625,23336.883819580078,100.0,0,0,-1.0,-1.0,-1.0,-1.0,0.1750122606754303,1.0,1.0,-1.2524423828125,24.653947830200195,24.653947830200195,24.653947830200195
PPO,11,3,0.0,23.0,2,0.1,1.0,12.365628957748413,0.0,1196.5240325927734,24533.40785217285,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-0.013403810560703278,1.0,1.0,-0.5982620162963868,24.48855209350586,24.48855209350586,24.48855209350586
PPO,11,4,0.0,23.17037086855466,2,0.1,1.0,12.365628957748413,0.2889261245727539,0.0,24533.40785217285,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-0.26826468110084534,1.0,1.0,-0.0,24.356733322143555,24.356733322143555,24.356733322143555
PPO,11,5,0.0,23.66987298107781,2,0.1,1.0,12.365628957748413,1.5141392946243286,0.0,24533.40785217285,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-0.5357751846313477,1.0,1.0,-0.0,24.288047790527344,24.288047790527344,24.288047790527344
PPO,11,6,0.0,24.464466094067262,2,0.1,1.0,12.365628957748413,3.8358346223831177,0.0,24533.40785217285,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-0.8490557670593262,1.0,0.9066261053085327,-0.0,24.305688858032227,24.305688858032227,24.305688858032227
PPO,11,7,0.0,25.5,2,0.1,1.0,12.365628957748413,6.685834527015686,0.0,24533.40785217285,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.6897141933441162,-0.0,24.425119400024414,24.425119400024414,24.425119400024414
PPO,11,8,0.0,26.705904774487397,0,0.1,1.0,12.365628957748413,9.535834431648254,0.0,24533.40785217285,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7178878784179688,0.08446771651506424,-0.0,24.6531982421875,24.6531982421875,24.6531982421875
PPO,11,9,0.0,28.0,0,0.1,1.0,12.365628957748413,12.385834336280823,0.0,24533.40785217285,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37134698033332825,-0.18858322501182556,-0.0,24.987878799438477,24.987878799438477,24.987878799438477
PPO,11,10,0.0,29.294095225512603,0,0.1,1.0,12.365628957748413,15.235834240913391,0.0,24533.40785217285,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16336725652217865,-0.3543393909931183,-0.0,25.418500900268555,25.418500900268555,25.418500900268555
PPO,11,11,0.0,30.5,0,0.1,1.0,12.365628957748413,17.9652441740036,0.0,24533.40785217285,100.0,0,0,-1.0,-0.8794098496437073,-1.0,-1.0,-1.0,0.05131537839770317,-0.4431684613227844,-0.0,25.806060791015625,25.926651000976562,25.926651000976562
PPO,11,12,0.0,31.535533905932738,0,0.1,1.0,12.365628957748413,20.551181197166443,0.0,24533.40785217285,100.0,0,0,-1.0,-0.7359370589256287,-1.0,-1.0,-1.0,-0.002442645840346813,-0.49310436844825745,-0.0,26.114944458007812,26.487539291381836,26.487539291381836
PPO,11,13,0.0,32.33012701892219,0,0.1,1.0,12.365628957748413,23.102885603904724,0.0,24533.40785217285,79.31690216064453,0,0,-1.0,-0.7051934003829956,-1.0,-0.9930220246315002,-1.0,-0.01700275018811226,-0.521431028842926,-0.0,26.4416561126709,27.07179832458496,27.064821243286133
PPO,11,14,0.0,32.829629131445344,0,0.1,1.0,12.365628957748413,25.63232719898224,0.0,24533.40785217285,74.07243347167969,0,0,-1.0,-0.7311269044876099,-1.0,-0.896629273891449,-1.0,-0.003956126980483532,-0.5303154587745667,-0.0,26.811580657958984,27.647581100463867,27.537931442260742
PPO,11,15,0.0,33.0,0,0.1,1.0,12.365628957748413,28.174076914787292,0.0,24533.40785217285,58.43235397338867,0,0,-1.0,-0.7673521041870117,-1.0,-0.8487951159477234,-1.0,0.02514619752764702,-0.5176881551742554,-0.0,27.197772979736328,28.182823181152344,27.932933807373047
PPO,11,16,0.0,32.829629131445344,0,0.1,1.0,12.365628957748413,30.77316677570343,0.0,24533.40785217285,52.49967575073242,0,0,-1.0,-0.8291792273521423,-1.0,-0.839821457862854,-1.0,0.07302208244800568,-0.4850735664367676,-0.0,27.590137481689453,28.647502899169922,28.26242446899414
PPO,11,17,0.0,32.33012701892219,0,0.1,1.0,12.365628957748413,33.48762857913971,0.0,24533.40785217285,47.318336486816406,0,0,-1.0,-0.9259220957756042,-1.0,-0.8770796656608582,-1.0,0.14653533697128296,-0.4271255135536194,-0.0,27.99005889892578,29.015766143798828,28.546274185180664
PPO,11,18,0.0,31.535533905932738,2,0.1,1.0,12.365628957748413,36.33762848377228,0.0,24533.40785217285,44.05097198486328,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.35735654830932617,-0.14584767818450928,-3.8079663515090942,28.344606399536133,29.267742156982422,28.845199584960938
PPO,11,19,0.0,30.5,2,0.1,1.0,12.365628957748413,39.187628388404846,0.0,24533.40785217285,42.19926452636719,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5688433647155762,0.010334588587284088,-4.434056520462036,28.56014633178711,29.390968322753906,29.010679244995117
PPO,11,20,0.0,29.294095225512606,2,0.1,1.0,12.365628957748413,42.037628293037415,0.0,24533.40785217285,41.83229064941406,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9279917478561401,0.2777305543422699,-4.668456554412842,28.633541107177734,29.38128089904785,29.039020538330078
PPO,11,21,0.0,28.0,2,0.1,1.0,12.365628957748413,44.88762819766998,0.0,24533.40785217285,42.473472595214844,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.6347059011459351,-4.4654860496521,28.570186614990234,29.243152618408203,28.935117721557617
PPO,11,22,0.0,26.705904774487397,2,0.1,1.0,12.365628957748413,46.290579080581665,0.0,24533.40785217285,44.573089599609375,0,0,-1.0,-1.0,-1.0,-1.0,-0.5865573883056641,1.0,0.976007342338562,-10.889438390731812,28.383758544921875,28.98942756652832,28.712196350097656
PPO,11,23,0.0,25.5,2,0.1,1.0,12.885399103164673,46.290579080581665,1031.2239685058594,25564.63182067871,49.36578369140625,0,0,-1.0,-1.0,-1.0,-1.0,-0.03720854967832565,1.0,1.0,-9.141613461494446,28.095382690429688,28.640483856201172,28.390975952148438
PPO,12,0,0.0,24.464466094067262,2,0.18421050906181335,0.42262184619903564,5.84999942779541,0.0,11606.398864746094,11606.398864746094,100.0,1,0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-7.65825700785897,24.946447372436523,24.946447372436523,24.946447372436523
PPO,12,1,0.0,23.669872981077805,2,0.1,0.5976218581199646,10.499999523162842,0.0,9225.600189208984,20831.999053955078,100.0,0,0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-5.374737772464752,24.818790435791016,24.818790435791016,24.818790435791016
PPO,12,2,0.0,23.17037086855466,2,0.1,0.7360564470291138,13.187381744384766,0.0,5331.766326904297,26163.765380859375,100.0,0,0,-1.0,-1.0,-1.0,-1.0,0.5821092128753662,1.0,1.0,-2.934657970905304,24.653947830200195,24.653947830200195,24.653947830200195
PPO,12,3,0.0,23.0,2,0.1,0.8511720895767212,14.942006587982178,0.0,3481.1756896972656,29644.94107055664,100.0,0,0,-1.0,-1.0,-1.0,-1.0,0.3156070113182068,1.0,1.0,-1.7703898766636847,24.48855209350586,24.48855209350586,24.48855209350586
PPO,12,4,0.0,23.17037086855466,2,0.1,0.9333786368370056,15.380267858505249,0.0,869.5103607177734,30514.451431274414,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-0.060496799647808075,1.0,1.0,-0.4347551803588867,24.356733322143555,24.356733322143555,24.356733322143555
PPO,12,5,0.0,23.66987298107781,2,0.1,0.980690062046051,15.380267858505249,0.9575438499450684,0.0,30514.451431274414,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-0.4592982232570648,1.0,1.0,-0.0,24.288047790527344,24.288047790527344,24.288047790527344
PPO,12,6,0.0,24.464466094067262,2,0.1,0.9954320788383484,15.380267858505249,3.2178640365600586,0.0,30514.451431274414,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-0.8315200805664062,1.0,0.9122167825698853,-0.0,24.305688858032227,24.305688858032227,24.305688858032227
PPO,12,7,0.0,25.5,2,0.1,0.9954320788383484,15.380267858505249,6.067863941192627,0.0,30514.451431274414,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.6909443736076355,-0.0,24.425119400024414,24.425119400024414,24.425119400024414
PPO,12,8,0.0,26.705904774487397,0,0.1,0.9954320788383484,15.380267858505249,8.917863845825195,0.0,30514.451431274414,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7206621766090393,0.08578387647867203,-0.0,24.6531982421875,24.6531982421875,24.6531982421875
PPO,12,9,0.0,28.0,0,0.1,0.9954320788383484,15.380267858505249,11.767863750457764,0.0,30514.451431274414,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37327930331230164,-0.18784299492835999,-0.0,24.987878799438477,24.987878799438477,24.987878799438477
PPO,12,10,0.0,29.294095225512603,0,0.1,0.9954320788383484,15.380267858505249,14.617863655090332,0.0,30514.451431274414,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16473488509655,-0.35402244329452515,-0.0,25.418500900268555,25.418500900268555,25.418500900268555
PPO,12,11,0.0,30.5,0,0.1,0.9954320788383484,15.380267858505249,17.348597049713135,0.0,30514.451431274414,100.0,0,0,-1.0,-0.8807333111763,-1.0,-1.0,-1.0,0.05237333104014397,-0.44309353828430176,-0.0,25.807384490966797,25.926651000976562,25.926651000976562
PPO,12,12,0.0,31.535533905932738,0,0.1,0.9954320788383484,15.380267858505249,19.93525218963623,0.0,30514.451431274414,100.0,0,0,-1.0,-0.7366551160812378,-1.0,-1.0,-1.0,-0.0015423176810145378,-0.4930810034275055,-0.0,26.116853713989258,26.487539291381836,26.487539291381836
PPO,12,13,0.0,32.33012701892219,0,0.1,0.9954320788383484,15.380267858505249,22.487248182296753,0.0,30514.451431274414,79.31874084472656,0,0,-1.0,-0.705668568611145,-1.0,-0.9926549196243286,-1.0,-0.016188491135835648,-0.5214405059814453,-0.0,26.443851470947266,27.07179832458496,27.064453125
